postid,type,questionid,tags,source,content,ce1,ce2,t1,t2
52464982,answer,52464947,"python,pandas,sorting,numpy,dataframe",codeblock,https://stackoverflow.com/questions/52464982,"df.columns[np.argpartition(df.values, -2)[:,-2]]",df.T.apply(lambda x: x.nlargest(2).idxmin()),14.6,1800
52464982,answer,52464947,"python,pandas,sorting,numpy,dataframe",codeblock,https://stackoverflow.com/questions/52464982,"df.columns[df.values.argsort(1)[:, -2]]",df.T.apply(lambda x: x.nlargest(2).idxmin()),0.0947,429
52464982,answer,52464947,"python,pandas,sorting,numpy,dataframe",codeblock,https://stackoverflow.com/questions/52464982,"df.columns[np.argpartition(df.values, -2)[:,-2]]",df.T.apply(lambda x: x.nlargest(2).idxmin()),0.101,429
52467901,answer,52467838,"python,pandas,list,multiple-columns",codeblock,https://stackoverflow.com/questions/52467901,"s = df.ne(df.shift()).sum(1).cumsum(); df['col3'] = s.map(dict(zip(s.unique(), list1)))",df.merge(df.drop_duplicates().assign(col3=list1)),2.81,3.39
52467901,answer,52467838,"python,pandas,list,multiple-columns",codeblock,https://stackoverflow.com/questions/52467901,df.merge(df.drop_duplicates().assign(col3=list1)),"s = df.ne(df.shift()).sum(1).cumsum(); df['col3_'] = s.map(dict(zip(s.unique(), list1)))",87.6,184
52468939,answer,52464947,"python,pandas,sorting,numpy,dataframe",codeblock,https://stackoverflow.com/questions/52468939,"df.columns[df.values.argsort(1)[:, -2]]",df.T.apply(lambda x: x.nlargest(2)).idxmin(),0.0363,73.2
52468939,answer,52464947,"python,pandas,sorting,numpy,dataframe",codeblock,https://stackoverflow.com/questions/52468939,"df.columns[df.values.argsort(1)[:, -2]]",df.T.apply(lambda x: x.nlargest(2).idxmin()),0.0363,49.6
52468939,answer,52464947,"python,pandas,sorting,numpy,dataframe",codeblock,https://stackoverflow.com/questions/52468939,df.T.apply(lambda x: x.nlargest(2).idxmin()),df.T.apply(lambda x: x.nlargest(2)).idxmin(),49.6,73.2
52472639,answer,52472531,"python,numpy,vectorization",codeblock,https://stackoverflow.com/questions/52472639,np.exp(x),"np.where(x > 0, 0, np.exp(x))",0.00122,0.00409
52478059,answer,52477801,"python,pandas",sentence,np.where is faster than pd.apply: why is np.where faster than pd.apply,np.where,pd.apply,,
52507642,answer,52507272,"python,pandas,concat",codeblock,https://stackoverflow.com/questions/52507642,[[i for i in row if i == i] for row in df.values],"df.apply(lambda row: row.dropna().tolist(), axis=1)",55.6,8250
52516454,answer,52516340,"python,pandas",codeblock,https://stackoverflow.com/questions/52516454,large.str.lower(),[x.lower() if pd.notnull(x) else x for x in large],28.2,73.3
52529431,answer,52529293,"python,pandas,dataframe",codeblock,https://stackoverflow.com/questions/52529431,"np.array(['Yes','No'])[np.array(['class3' in x for x in df.tags]).astype(int)]","df.tags.str.contains('class3').map({True:'Yes',False:'No'})",0.39,3.11
52529431,answer,52529293,"python,pandas,dataframe",codeblock,https://stackoverflow.com/questions/52529431,"np.where(df['tags'].str.contains('class3'),'yes','no')","df.tags.str.contains('class3').map({True:'Yes',False:'No'})",2.46,3.11
52529431,answer,52529293,"python,pandas,dataframe",codeblock,https://stackoverflow.com/questions/52529431,"np.array(['Yes','No'])[np.array(['class3' in x for x in df.tags]).astype(int)]","np.where(df['tags'].str.contains('class3'),'yes','no')",0.39,2.46
52532000,answer,52531974,"python,pandas,indexing",codeblock,https://stackoverflow.com/questions/52532000,df[df['A'] >5].index,df.loc[df['A'] >5].index,0.428,0.466
52532000,answer,52531974,"python,pandas,indexing",codeblock,https://stackoverflow.com/questions/52532000,df.index[df['A'] >5],df[df['A'] >5].index,0.208,0.428
52532000,answer,52531974,"python,pandas,indexing",codeblock,https://stackoverflow.com/questions/52532000,df.index[df['A'] >5],df.loc[df['A'] >5].index,0.208,0.466
52532000,answer,52531974,"python,pandas,indexing",codeblock,https://stackoverflow.com/questions/52532000,df.index.values[df['A'].values >5],df.index.values[df['A'] >5],0.00891,0.157
52537582,answer,52537299,"python,arrays,pandas,numpy,series",codeblock,https://stackoverflow.com/questions/52537582,df[0].iat[local_max_idx(df[1].values)],"df.iat[argrelextrema(df[1].values, np.greater)[0][-1], 0]",1.59,46.1
52553641,answer,52553605,"python,pandas",codeblock,https://stackoverflow.com/questions/52553641,df['A-Indicator']=df.groupby('Column_X')['Column_Y'].transform(lambda x: x.isin(['A']).any()),df['A-Indicator']=df.groupby('Column_X')['Column_Y'].transform(lambda x: 'A' in x.unique()),724,770
52553641,answer,52553605,"python,pandas",codeblock,https://stackoverflow.com/questions/52553641,"df['A-Indicator'] = df['Column_X'].isin(df.loc[df['Column_Y'].eq('A'), 'Column_X'].unique())",df['A-Indicator']=df.groupby('Column_X')['Column_Y'].transform(lambda x: 'A' in x.unique()),92.1,770
52553641,answer,52553605,"python,pandas",codeblock,https://stackoverflow.com/questions/52553641,"df['A-Indicator'] = df['Column_X'].isin(df.loc[df['Column_Y'].eq('A'), 'Column_X'].unique())",df['A-Indicator']=df.groupby('Column_X')['Column_Y'].transform(lambda x: x.isin(['A']).any()),92.1,724
52588470,answer,52588298,"python,pandas,performance,argmax",codeblock,https://stackoverflow.com/questions/52588470,df['probability'].values == df['probability'].values.max(),df['probability'].eq(df['probability'].max()),0.416,3.78
52591590,answer,52591538,"python,python-2.7,pandas,dataframe",codeblock,https://stackoverflow.com/questions/52591590,"df['new'] = [j.replace(i, '') for i, j in zip(df['SUFFIX'], df['COD_METEL'])]","df['RESULT'] = df.apply(lambda x: x['COD_METEL'].replace(x['SUFFIX'], ''), axis=1)",98.7,5050
52603424,answer,52603377,"python,pandas,if-statement,apply",codeblock,https://stackoverflow.com/questions/52603424,"df['Agem1']= np.select([m1, m2], ['Elder','Child'], default='Adult')",df['Agem']=df['Age'].apply(ages),0.244,0.577
52617109,answer,52616829,"python,pandas,numpy,dataframe,indexing",codeblock,https://stackoverflow.com/questions/52617109,"df.pipe(shifter, 590, 5)","df.pipe(shifter2, 590, 5)",0.381,1.92
52624267,answer,52624204,"python,pandas,numpy",codeblock,https://stackoverflow.com/questions/52624267,df['clip_values_v3'] = df['values'].values.clip(max=20),df['clip_values'] = df['values'].map(lambda x : 20 if x > 20 else x),2.95,193
52624267,answer,52624204,"python,pandas,numpy",codeblock,https://stackoverflow.com/questions/52624267,"df['clip_values_v2'] = np.where(df['values'] > 20, 20, df['values'])",df['clip_values'] = df['values'].map(lambda x : 20 if x > 20 else x),6.12,193
52624267,answer,52624204,"python,pandas,numpy",codeblock,https://stackoverflow.com/questions/52624267,df['clip_values_v3'] = df['values'].values.clip(max=20),"df['clip_values_v2'] = np.where(df['values'] > 20, 20, df['values'])",2.95,6.12
52630508,answer,52629455,"python,pandas",codeblock,https://stackoverflow.com/questions/52630508,"df.groupby(""category"")[""sentence""].apply(lambda x: Counter("" "".join(x).split()).most_common(2))",df.groupby('category')['sentence'].apply(lambda x: nltk.FreqDist(nltk.tokenize.word_tokenize(' '.join(x)))),2.07,4.96
52648776,answer,52648664,"python,pandas",codeblock,https://stackoverflow.com/questions/52648776,pd.concat(dfs).groupby('ip')['seq'].apply(lambda x: tuple([z for y in x for z in y])).reset_index(),"pd.concat(dfs).groupby('ip',as_index=False).seq.sum()",7.86,15.7
52664265,answer,52662615,"pandas,numpy",codeblock,https://stackoverflow.com/questions/52664265,"np.cumprod(1 + arr, axis=0) - 1",((1 + df).cumprod(axis=0) - 1),0.0366,0.469
52664265,answer,52662615,"pandas,numpy",codeblock,https://stackoverflow.com/questions/52664265,"np.cumprod(1 + arr, axis=0) - 1",((1 + df).cumprod(axis=0) - 1),3420,3640
52664765,answer,52662615,"pandas,numpy",codeblock,https://stackoverflow.com/questions/52664765,"np.cumprod(1 + arr, axis=0) - 1",((1 + df).cumprod(axis=0) - 1),6380,6830
52674448,answer,52673285,"python,arrays,pandas,performance,numpy",codeblock,https://stackoverflow.com/questions/52674448,"np.vectorize(divide)(df['A'], df['B'])","df.apply(lambda row: divide(*row), axis=1, raw=True)",48.1,760
52674448,answer,52673285,"python,arrays,pandas,performance,numpy",codeblock,https://stackoverflow.com/questions/52674448,"df.apply(lambda row: divide(row['A'], row['B']), axis=1)","[divide(row['A'], row['B']) for _, row in df[['A', 'B']].iterrows()]",4830,11600
52674448,answer,52673285,"python,arrays,pandas,performance,numpy",codeblock,https://stackoverflow.com/questions/52674448,"df.apply(lambda row: divide(*row), axis=1, raw=True)","[divide(row['A'], row['B']) for _, row in df[['A', 'B']].iterrows()]",760,11600
52674448,answer,52673285,"python,arrays,pandas,performance,numpy",codeblock,https://stackoverflow.com/questions/52674448,"[divide(a, b) for a, b in df[['A', 'B']].itertuples(index=False)]","[divide(row['A'], row['B']) for _, row in df[['A', 'B']].iterrows()]",112,11600
52674448,answer,52673285,"python,arrays,pandas,performance,numpy",codeblock,https://stackoverflow.com/questions/52674448,"[divide(a, b) for a, b in df[['A', 'B']].itertuples(index=False)]","df.apply(lambda row: divide(row['A'], row['B']), axis=1)",112,4830
52674448,answer,52673285,"python,arrays,pandas,performance,numpy",codeblock,https://stackoverflow.com/questions/52674448,"[divide(a, b) for a, b in df[['A', 'B']].itertuples(index=False)]","df.apply(lambda row: divide(*row), axis=1, raw=True)",112,760
52674448,answer,52673285,"python,arrays,pandas,performance,numpy",codeblock,https://stackoverflow.com/questions/52674448,"np.vectorize(divide)(df['A'], df['B'])","[divide(row['A'], row['B']) for _, row in df[['A', 'B']].iterrows()]",48.1,11600
52674448,answer,52673285,"python,arrays,pandas,performance,numpy",codeblock,https://stackoverflow.com/questions/52674448,"np.vectorize(divide)(df['A'], df['B'])","[divide(a, b) for a, b in df[['A', 'B']].itertuples(index=False)]",48.1,112
52674448,answer,52673285,"python,arrays,pandas,performance,numpy",codeblock,https://stackoverflow.com/questions/52674448,"np.vectorize(divide)(df['A'], df['B'])","df.apply(lambda row: divide(row['A'], row['B']), axis=1)",48.1,4830
52674448,answer,52673285,"python,arrays,pandas,performance,numpy",codeblock,https://stackoverflow.com/questions/52674448,"df.apply(lambda row: divide(*row), axis=1, raw=True)","df.apply(lambda row: divide(row['A'], row['B']), axis=1)",760,4830
52693439,answer,52691880,"arrays,python-2.7,list,numpy,nan",codeblock,https://stackoverflow.com/questions/52693439,"np.frompyfunc(foo,1,1)(arr)","np.frompyfunc(list.__getitem__, 2, 1)(arr + z, slice(5))",0.00849,0.0148
52729787,answer,52728493,"python,numpy,numpy-broadcasting",codeblock,https://stackoverflow.com/questions/52729787,np.linalg.det(arr.T),"np.linalg.det(np.moveaxis(arr, 2, 0))",0.0062,0.0129
52786066,answer,52783479,"python,arrays,pandas,time,numba",codeblock,https://stackoverflow.com/questions/52786066,s.ewm(alpha=0.5).mean(),"ewm(s, alpha=0.5)",0.852,82
52786066,answer,52783479,"python,arrays,pandas,time,numba",codeblock,https://stackoverflow.com/questions/52786066,"ewm(s.values, alpha=0.5)",s.ewm(alpha=0.5).mean(),0.026,0.852
52786066,answer,52783479,"python,arrays,pandas,time,numba",codeblock,https://stackoverflow.com/questions/52786066,"ewm(s.values, alpha=0.5)","ewm(s, alpha=0.5)",0.026,82
52804531,answer,52804320,"python,python-3.x,pandas,dataframe,indexing",codeblock,https://stackoverflow.com/questions/52804531,"pd.concat([df[df.Firstnames.eq(a) & df.Lastnames.eq(b)] for a,b in lst])","mask = df[['Firstnames', 'Lastnames']].agg(tuple, 1).isin(lst); df[mask].sort_values(by=['Firstnames', 'Lastnames'])",16.2,942
52804531,answer,52804320,"python,python-3.x,pandas,dataframe,indexing",codeblock,https://stackoverflow.com/questions/52804531,"mask = df[['Firstnames', 'Lastnames']].agg(tuple, 1).isin(lst); df[mask].sort_values(by=['Firstnames', 'Lastnames'])","pd.concat([df[df.Firstnames.eq(a) & df.Lastnames.eq(b)] for a,b in lst])",15.1,781
52881935,answer,52881494,"python,python-3.x,pandas,nlp",codeblock,https://stackoverflow.com/questions/52881935,df.gender.str[7:],"df.gender.str.replace('mostly_', '')",5.42,16.1
52881935,answer,52881494,"python,python-3.x,pandas,nlp",codeblock,https://stackoverflow.com/questions/52881935,"df.gender.map({'mostly_male': 'male', 'mostly_female': 'female'})","df.replace({'gender': {'mostly_': ''}}, regex=True)",1.8,12.8
52881935,answer,52881494,"python,python-3.x,pandas,nlp",codeblock,https://stackoverflow.com/questions/52881935,"df.gender.map({'mostly_male': 'male', 'mostly_female': 'female'})","df.gender.str.replace('mostly_', '')",1.8,16.1
52881935,answer,52881494,"python,python-3.x,pandas,nlp",codeblock,https://stackoverflow.com/questions/52881935,df.gender.str[7:],"df.replace({'gender': {'mostly_': ''}}, regex=True)",5.42,12.8
52881935,answer,52881494,"python,python-3.x,pandas,nlp",codeblock,https://stackoverflow.com/questions/52881935,"df.gender.map({'mostly_male': 'male', 'mostly_female': 'female'})",df.gender.str[7:],1.8,5.42
52881935,answer,52881494,"python,python-3.x,pandas,nlp",codeblock,https://stackoverflow.com/questions/52881935,"df.replace({'gender': {'mostly_': ''}}, regex=True)","df.gender.str.replace('mostly_', '')",12.8,16.1
52907147,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52907147,"[list(map(int, i)) for i in df['A'].str.split()]","df['A'].str.split().apply(lambda x: list(map(int, x)))",80.2,93.6
52907147,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52907147,"[list(map(int, i.split())) for i in df['A']]","df['A'].str.split().apply(lambda x: list(map(int, x)))",55.6,93.6
52907147,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52907147,"[list(map(int, i.split())) for i in df['A']]","[list(map(int, i)) for i in df['A'].str.split()]",55.6,80.2
52910951,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52910951,[int(x) for i in df['A'] for x in i.split()],"[list(map(int, i)) for i in df['A'].str.split()]",23.6,50.9
52910951,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52910951,pd.DataFrame(nb_calc(df.A)),"df['A'].str.split().apply(lambda x: list(map(int, x)))",0.144,56.6
52910951,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52910951,"[list(map(int, i)) for i in df['A'].str.split()]","df['A'].str.split().apply(lambda x: list(map(int, x)))",50.9,56.6
52910951,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52910951,"[list(map(int, i.split())) for i in df['A']]","df['A'].str.split().apply(lambda x: list(map(int, x)))",35.6,56.6
52910951,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52910951,"[list(map(int, i.split())) for i in df['A']]","[list(map(int, i)) for i in df['A'].str.split()]",35.6,50.9
52910951,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52910951,[int(x) for i in df['A'] for x in i.split()],"df['A'].str.split().apply(lambda x: list(map(int, x)))",23.6,56.6
52910951,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52910951,pd.DataFrame(nb_calc(df.A)),"[list(map(int, i.split())) for i in df['A']]",0.144,35.6
52910951,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52910951,pd.DataFrame(nb_calc(df.A)),"[list(map(int, i)) for i in df['A'].str.split()]",0.144,50.9
52910951,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52910951,[int(x) for i in df['A'] for x in i.split()],"[list(map(int, i.split())) for i in df['A']]",23.6,35.6
52910951,answer,52907094,"python,python-3.x,pandas,numpy",codeblock,https://stackoverflow.com/questions/52910951,pd.DataFrame(nb_calc(df.A)),[int(x) for i in df['A'] for x in i.split()],0.144,23.6
52921592,answer,52921225,"python,pandas",codeblock,https://stackoverflow.com/questions/52921592,"for i in pd.np.arange(limit.size): df1[: limit[i], i] = df1[: limit[i], i] * multiplier[i]","for i in range(limit.shape[0]): df.loc[df.index<limit[i], i] = multiplier[i] * df.loc[:, i]",0.025,3.92
52924308,answer,52924126,"python,numpy",codeblock,https://stackoverflow.com/questions/52924308,"np.take(v,-r,axis=0)",v[-r],1.45,3.06
52928850,answer,52928822,"python,pandas,performance,bigdata",codeblock,https://stackoverflow.com/questions/52928850,df[df['F'].apply(lambda x: 3 in x)],df[df['F'].apply(set) >= set([3])],12.2,29
52928850,answer,52928822,"python,pandas,performance,bigdata",codeblock,https://stackoverflow.com/questions/52928850,df[[3 in x for x in df['F']]],df[pd.DataFrame(df['F'].values.tolist()).eq(3).any(1)],5.57,37.4
52928850,answer,52928822,"python,pandas,performance,bigdata",codeblock,https://stackoverflow.com/questions/52928850,df[[3 in x for x in df['F']]],df[df['F'].apply(set) >= set([3])],5.57,29
52928850,answer,52928822,"python,pandas,performance,bigdata",codeblock,https://stackoverflow.com/questions/52928850,df[[3 in x for x in df['F']]],df[df['F'].apply(lambda x: 3 in x)],5.57,12.2
52928850,answer,52928822,"python,pandas,performance,bigdata",codeblock,https://stackoverflow.com/questions/52928850,df[df['F'].apply(lambda x: 3 in x)],df[pd.DataFrame(df['F'].values.tolist()).eq(3).any(1)],12.2,37.4
52928850,answer,52928822,"python,pandas,performance,bigdata",codeblock,https://stackoverflow.com/questions/52928850,df[df['F'].apply(set) >= set([3])],df[pd.DataFrame(df['F'].values.tolist()).eq(3).any(1)],29,37.4
52940231,answer,52940086,"python,performance,loops,numpy,vectorization",codeblock,https://stackoverflow.com/questions/52940231,"np.outer(a, np.linspace(0, 1, 4))","np.array([np.linspace(0, i, 4) for i in a])",1.44,1300
52965705,answer,52965532,"python,pandas,numpy,pairwise",codeblock,https://stackoverflow.com/questions/52965705,"~np.tri(len(x1),len(x2),dtype=bool,k=-1)","np.arange(len(x1))[:,None] <= np.arange(len(x2))",0.243,0.772
52978954,answer,4455076,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/52978954,A_c1_copy.sum(),A_c1_ref.sum(),0.0128,0.248
53062101,answer,53061819,"python,numpy,optimization,dynamic-memory-allocation",codeblock,https://stackoverflow.com/questions/53062101,"useless_array = np.array(my_list); useful_array = useless_array.reshape(200,200)","my_np_array = np.array(my_list).reshape(200,200)",1.92,1.92
53062101,answer,53061819,"python,numpy,optimization,dynamic-memory-allocation",codeblock,https://stackoverflow.com/questions/53062101,"useless_array = np.array(my_list); useful_array = useless_array.reshape(200,200)","my_np_array = np.reshape(my_list,(200,200))",1.92,1.92
53062101,answer,53061819,"python,numpy,optimization,dynamic-memory-allocation",codeblock,https://stackoverflow.com/questions/53062101,"my_np_array = np.array(my_list).reshape(200,200)","my_np_array = np.reshape(my_list,(200,200))",1.92,1.92
53166859,answer,53166563,"python,numpy",sentence,using einsum which is faster in this case than conventional sum:,einsum,sum,,
53169381,answer,53169356,"python,pandas,indexing",codeblock,https://stackoverflow.com/questions/53169381,s.loc[s.index.get_level_values(1).isin(my_subset1)],s.query('second in @my_subset2'),0.866,2.19
53169636,answer,53169397,"python,pandas",sentence,or using np.where with pd.DataFrame which is faster than mask method:,np.where,mask,,
53169744,answer,53169397,"python,pandas",codeblock,https://stackoverflow.com/questions/53169744,"df.where(df.apply(lambda x: x.isin(nlargest(2, x)), axis=1), 0)","df.mask(~df.apply(lambda x: x.isin(x.nlargest(2)), axis=1), 0)",92.4,274
53169744,answer,53169397,"python,pandas",codeblock,https://stackoverflow.com/questions/53169744,"df.mask(df.rank(axis=1, method='min', ascending=False) > 2, 0)","df.where(df.apply(lambda x: x.isin(nlargest(2, x)), axis=1), 0)",2.23,92.4
53169744,answer,53169397,"python,pandas",codeblock,https://stackoverflow.com/questions/53169744,"df.where(np.apply_along_axis(rankdata, 1, df, method='max') > 2, 0)","df.mask(~df.apply(lambda x: x.isin(x.nlargest(2)), axis=1), 0)",45,274
53169744,answer,53169397,"python,pandas",codeblock,https://stackoverflow.com/questions/53169744,"df.mask(df.rank(axis=1, method='min', ascending=False) > 2, 0)","df.where(np.apply_along_axis(rankdata, 1, df, method='max') > 2, 0)",2.23,45
53169744,answer,53169397,"python,pandas",codeblock,https://stackoverflow.com/questions/53169744,"df.mask(df.rank(axis=1, method='min', ascending=False) > 2, 0)","df.mask(~df.apply(lambda x: x.isin(x.nlargest(2)), axis=1), 0)",2.23,274
53169744,answer,53169397,"python,pandas",codeblock,https://stackoverflow.com/questions/53169744,"df.where(np.apply_along_axis(rankdata, 1, df, method='max') > 2, 0)","df.where(df.apply(lambda x: x.isin(nlargest(2, x)), axis=1), 0)",45,92.4
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,"pd.np.where(df.columns == 'd', df.max(), df.min()).tolist()",df.apply(lambda x: x.max() if x.name == 'd' else x.min()).tolist(),0.268,0.77
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,df.apply(lambda x: x.max() if x.name == 'd' else x.min()).tolist(),"df.agg({'a':'min','b':'min','c':'min','d':'max'}).tolist()",0.77,0.814
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,"pd.np.where(df.columns == 'd', df.max(), df.min()).tolist()","df.agg({'a':'min','b':'min','c':'min','d':'max'}).tolist()",0.268,0.814
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,df.apply(lambda x: x.max() if x.name == 'd' else x.min()).tolist(),"pd.np.where(df.columns == 'd', df.max(), df.min()).tolist()",1.03,1.81
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,df.apply(lambda x: x.max() if x.name == 'd' else x.min()).tolist(),"df.agg({'a':'min','b':'min','c':'min','d':'max'}).tolist()",1.03,1.07
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,"df.agg({'a':'min','b':'min','c':'min','d':'max'}).tolist()","pd.np.where(df.columns == 'd', df.max(), df.min()).tolist()",1.07,1.81
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,df.apply(lambda x: x.max() if x.name == 'd' else x.min()).tolist(),"df.describe().loc['min','a':'c'].tolist()+df.describe().loc['max',['d']].tolist()",1.03,25.7
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,"pd.np.where(df.columns == 'd', df.max(), df.min()).tolist()","df.describe().loc['min','a':'c'].tolist()+df.describe().loc['max',['d']].tolist()",1.81,25.7
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,df.apply(lambda x: x.max() if x.name == 'd' else x.min()).tolist(),df[min_cols].min().tolist() + df[max_cols].max().tolist(),1.03,1.9
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,df[min_cols].min().tolist() + df[max_cols].max().tolist(),"df.describe().loc['min','a':'c'].tolist()+df.describe().loc['max',['d']].tolist()",1.02,18.7
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,"df.agg({'a':'min','b':'min','c':'min','d':'max'}).tolist()","df.describe().loc['min','a':'c'].tolist()+df.describe().loc['max',['d']].tolist()",0.814,18.7
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,"pd.np.where(df.columns == 'd', df.max(), df.min()).tolist()",df[min_cols].min().tolist() + df[max_cols].max().tolist(),1.81,1.9
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,"df.agg({'a':'min','b':'min','c':'min','d':'max'}).tolist()",df[min_cols].min().tolist() + df[max_cols].max().tolist(),0.814,1.02
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,"pd.np.where(df.columns == 'd', df.max(), df.min()).tolist()","df.describe().loc['min','a':'c'].tolist()+df.describe().loc['max',['d']].tolist()",0.268,18.7
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,"pd.np.where(df.columns == 'd', df.max(), df.min()).tolist()",df[min_cols].min().tolist() + df[max_cols].max().tolist(),0.268,1.02
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,df.apply(lambda x: x.max() if x.name == 'd' else x.min()).tolist(),"df.describe().loc['min','a':'c'].tolist()+df.describe().loc['max',['d']].tolist()",0.77,18.7
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,df.apply(lambda x: x.max() if x.name == 'd' else x.min()).tolist(),df[min_cols].min().tolist() + df[max_cols].max().tolist(),0.77,1.02
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,"df.agg({'a':'min','b':'min','c':'min','d':'max'}).tolist()",df[min_cols].min().tolist() + df[max_cols].max().tolist(),1.07,1.9
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,"df.agg({'a':'min','b':'min','c':'min','d':'max'}).tolist()","df.describe().loc['min','a':'c'].tolist()+df.describe().loc['max',['d']].tolist()",1.07,25.7
53174806,answer,53174757,"python,python-3.x,pandas,if-statement,lambda",codeblock,https://stackoverflow.com/questions/53174806,df[min_cols].min().tolist() + df[max_cols].max().tolist(),"df.describe().loc['min','a':'c'].tolist()+df.describe().loc['max',['d']].tolist()",1.9,25.7
53240933,answer,53240700,"python,pandas",codeblock,https://stackoverflow.com/questions/53240933,"df['haves'] = df.eq(1).dot(df.columns + ', ').str.rstrip(', ')","df['haves'] = [', '.join(df.columns[1:][idx]) for idx in df.iloc[:, 1:].eq(1).values]",2.65,86.5
53240933,answer,53240700,"python,pandas",codeblock,https://stackoverflow.com/questions/53240933,"df['haves'] = [x.rstrip(', ') for x in df.eq(1).dot(df.columns + ', ')]","df['have'] = df.apply(lambda x: ','.join(x[x.eq(1)].index),1)",2.43,813
53240933,answer,53240700,"python,pandas",codeblock,https://stackoverflow.com/questions/53240933,"df['haves'] = df.eq(1).dot(df.columns + ', ').str.rstrip(', ')","df['have'] = df.apply(lambda x: ','.join(x[x.eq(1)].index),1)",2.65,813
53240933,answer,53240700,"python,pandas",codeblock,https://stackoverflow.com/questions/53240933,"df['haves'] = [x.rstrip(', ') for x in df.eq(1).dot(df.columns + ', ')]","df['haves'] = [', '.join(df.columns[1:][idx]) for idx in df.iloc[:, 1:].eq(1).values]",2.43,86.5
53240933,answer,53240700,"python,pandas",codeblock,https://stackoverflow.com/questions/53240933,"df['haves'] = [x.rstrip(', ') for x in df.eq(1).dot(df.columns + ', ')]","df['haves'] = df.eq(1).dot(df.columns + ', ').str.rstrip(', ')",2.43,2.65
53240933,answer,53240700,"python,pandas",codeblock,https://stackoverflow.com/questions/53240933,"df['haves'] = [', '.join(df.columns[1:][idx]) for idx in df.iloc[:, 1:].eq(1).values]","df['have'] = df.apply(lambda x: ','.join(x[x.eq(1)].index),1)",86.5,813
53261482,answer,53261409,"python,pandas",codeblock,https://stackoverflow.com/questions/53261482,"pd.DataFrame([[x, j] for i, j in zip(a['var1'], a['var2']) for x in list(i)], columns=a.columns)","pd.concat([pd.Series(row['var2'], list(row['var1'])) for _, row in a.iterrows()]).reset_index()",2.82,1800
